filename,text
../kanji_images/kanji_謀.png,"conspire, cheat, impose on, plan, devise, scheme, have in mind, deceive"
../kanji_images/kanji_貌.png,"form, appearance, countenance"
../kanji_images/kanji_貿.png,"trade, exchange"
../kanji_images/kanji_鉾.png,"halberd, arms, festival float"
../kanji_images/kanji_防.png,"ward off, defend, protect, resist"
../kanji_images/kanji_吠.png,"bark, howl, cry"
../kanji_images/kanji_頬.png,"cheeks, jaw"
../kanji_images/kanji_北.png,north
../kanji_images/kanji_僕.png,"me, I (male), servant, manservant"
../kanji_images/kanji_卜.png,"divining, fortune-telling, divination or katakana to radical (no. 25)"
../kanji_images/kanji_墨.png,"black ink, India ink, ink stick, Mexico"
../kanji_images/kanji_撲.png,"slap, strike, hit, beat, tell, speak"
../kanji_images/kanji_朴.png,"crude, simple, plain, docile"
../kanji_images/kanji_牧.png,"breed, care for, shepherd, feed, pasture"
../kanji_images/kanji_睦.png,"intimate, friendly, harmonious"
../kanji_images/kanji_穆.png,"respectful, mild, beautiful"
../kanji_images/kanji_釦.png,button
../kanji_images/kanji_勃.png,"suddenness, rise"
../kanji_images/kanji_没.png,"drown, sink, hide, fall into, disappear, die"
../kanji_images/kanji_殆.png,"almost, quite, really"
../kanji_images/kanji_堀.png,"ditch, moat, canal"
../kanji_images/kanji_幌.png,"canopy, awning, hood, curtain"
../kanji_images/kanji_奔.png,"run, bustle"
../kanji_images/kanji_本.png,"book, present, main, origin, true, real, counter for long cylindrical things"
../kanji_images/kanji_翻.png,"flip, turn over, wave, flutter, change (mind)"
../kanji_images/kanji_凡.png,"commonplace, ordinary, mediocre"
../kanji_images/kanji_盆.png,"basin, lantern festival, tray"
../kanji_images/kanji_摩.png,"chafe, rub, polish, grind, scrape"
../kanji_images/kanji_磨.png,"grind, polish, scour, improve, brush (teeth)"
../kanji_images/kanji_魔.png,"witch, demon, evil spirit"
../kanji_images/kanji_麻.png,"hemp, flax, numb"
../kanji_images/kanji_埋.png,"bury, be filled up, embedded"
../kanji_images/kanji_妹.png,younger sister
../kanji_images/kanji_昧.png,"dark, foolish"
../kanji_images/kanji_枚.png,"sheet of..., counter for flat thin objects or sheets"
../kanji_images/kanji_毎.png,every
../kanji_images/kanji_哩.png,mile
../kanji_images/kanji_槙.png,"twig, ornamental evergreen"
../kanji_images/kanji_幕.png,"curtain, bunting, act of play"
../kanji_images/kanji_膜.png,membrane
../kanji_images/kanji_枕.png,pillow
../kanji_images/kanji_鮪.png,tuna
../kanji_images/kanji_柾.png,"straight grain, spindle tree, (kokuji)"
../kanji_images/kanji_鱒.png,salmon trout
../kanji_images/kanji_桝.png,"measuring box, (kokuji)"
../kanji_images/kanji_亦.png,"also, again"
../kanji_images/kanji_俣.png,"crotch, thigh, groin, fork, junction, (kokuji)"
../kanji_images/kanji_又.png,"or again, furthermore, on the other hand"
../kanji_images/kanji_抹.png,"rub, paint, erase"
../kanji_images/kanji_末.png,"end, close, tip, powder, posterity"
../kanji_images/kanji_沫.png,"splash, suds"
../kanji_images/kanji_迄.png,"until, up to, as far as, to the extent"
../kanji_images/kanji_侭.png,"as it is, because"
../kanji_images/kanji_繭.png,cocoon
../kanji_images/kanji_麿.png,"I, you, (kokuji)"
../kanji_images/kanji_万.png,"ten thousand, 10,000"
../kanji_images/kanji_慢.png,"ridicule, laziness"
../kanji_images/kanji_満.png,"full, fullness, enough, satisfy"
../kanji_images/kanji_漫.png,"cartoon, involuntarily, unrestrained, in spite of oneself, corrupt"
../kanji_images/kanji_蔓.png,"vine, tendril, influence, connections, good offices, spread, sprawl, thrive, rampant, powerful"
../kanji_images/kanji_味.png,"flavor, taste"
../kanji_images/kanji_未.png,"un-, not yet, hitherto, still, even now, sign of the ram, 1-3PM, eighth sign of Chinese zodiac"
../kanji_images/kanji_魅.png,"fascination, charm, bewitch"
../kanji_images/kanji_巳.png,"sign of the snake or serpent, 9-11AM, sixth sign of Chinese zodiac"
../kanji_images/kanji_箕.png,winnowing
../kanji_images/kanji_岬.png,"headland, cape, spit, promontory"
../kanji_images/kanji_密.png,"secrecy, density (pop), minuteness, carefulness"
../kanji_images/kanji_蜜.png,"honey, nectar, molasses"
../kanji_images/kanji_湊.png,"port, harbor"
../kanji_images/kanji_蓑.png,straw raincoat
../kanji_images/kanji_稔.png,"harvest, ripen"
../kanji_images/kanji_脈.png,"vein, pulse, hope"
../kanji_images/kanji_妙.png,"exquisite, strange, queer, mystery, miracle, excellent, delicate, charming"
../kanji_images/kanji_粍.png,"millimeter, (kokuji)"
../kanji_images/kanji_民.png,"people, nation, subjects"
../kanji_images/kanji_眠.png,"sleep, die, sleepy"
../kanji_images/kanji_務.png,"task, duties"
../kanji_images/kanji_夢.png,"dream, vision, illusion"
../kanji_images/kanji_無.png,"nothingness, none, ain't, nothing, nil, not"
../kanji_images/kanji_牟.png,"pupil (eye), moo (cow sound)"
../kanji_images/kanji_矛.png,"halberd, arms, festival float"
../kanji_images/kanji_霧.png,"fog, mist"
../kanji_images/kanji_鵡.png,cockatoo
../kanji_images/kanji_椋.png,"type of deciduous tree, grey starling"
../kanji_images/kanji_婿.png,"bridegroom, son-in-law"
../kanji_images/kanji_娘.png,"daughter, girl"
../kanji_images/kanji_冥.png,dark
../kanji_images/kanji_名.png,"name, noted, distinguished, reputation"
../kanji_images/kanji_命.png,"fate, command, decree, destiny, life, appoint"
../kanji_images/kanji_明.png,"bright, light"
../kanji_images/kanji_盟.png,"alliance, oath"
../kanji_images/kanji_迷.png,"astray, be perplexed, in doubt, lost, err, illusion"
../kanji_images/kanji_銘.png,"inscription, signature (of artisan)"
../kanji_images/kanji_鳴.png,"chirp, cry, bark, sound, ring, echo, honk"
../kanji_images/kanji_姪.png,niece
../kanji_images/kanji_牝.png,female
../kanji_images/kanji_滅.png,"destroy, ruin, overthrow, perish"
../kanji_images/kanji_免.png,"excuse, dismissal"
../kanji_images/kanji_棉.png,cotton
../kanji_images/kanji_綿.png,cotton
../kanji_images/kanji_緬.png,"fine thread, Burma"
../kanji_images/kanji_面.png,"mask, face, features, surface"
../kanji_images/kanji_麺.png,"noodles, wheat flour"
../kanji_images/kanji_摸.png,"search, imitate, copy"
../kanji_images/kanji_模.png,"imitation, copy, mock"
../kanji_images/kanji_茂.png,"overgrown, grow thick, be luxuriant"
../kanji_images/kanji_妄.png,"delusion, unnecessarily, without authority, reckless"
../kanji_images/kanji_孟.png,"chief, beginning"
../kanji_images/kanji_毛.png,"fur, hair, feather, down"
../kanji_images/kanji_猛.png,"fierce, rave, rush, become furious, wildness, strength"
../kanji_images/kanji_盲.png,"blind, blind man, ignoramus"
../kanji_images/kanji_網.png,"netting, network"
../kanji_images/kanji_耗.png,decrease
../kanji_images/kanji_蒙.png,"ignorance, darkness, get, receive, be subjected to, sustain, Mongolia"
../kanji_images/kanji_儲.png,"be profitable, yield profit"
../kanji_images/kanji_木.png,"tree, wood"
../kanji_images/kanji_黙.png,"silence, become silent, stop speaking, leave as is"
../kanji_images/kanji_目.png,"eye, class, look, insight, experience, care, favor"
../kanji_images/kanji_杢.png,"woodworker, (kokuji)"
../kanji_images/kanji_勿.png,"not, must not, do not, be not"
../kanji_images/kanji_餅.png,mochi rice cake
../kanji_images/kanji_尤.png,"reasonable, just, natural, superb, outstanding, plausible"
../kanji_images/kanji_戻.png,"re-, return, revert, resume, restore, go backwards"
../kanji_images/kanji_籾.png,"unhulled rice, (kokuji)"
../kanji_images/kanji_貰.png,"get, have, obtain"
../kanji_images/kanji_問.png,"question, ask, problem"
../kanji_images/kanji_悶.png,"be in agony, worry"
../kanji_images/kanji_紋.png,"family crest, figures"
../kanji_images/kanji_門.png,"gate, counter for cannons"
../kanji_images/kanji_匁.png,"monme, 3.75 grams, (kokuji)"
../kanji_images/kanji_也.png,to be (classical)
../kanji_images/kanji_冶.png,"melting, smelting"
../kanji_images/kanji_夜.png,"night, evening"
../kanji_images/kanji_爺.png,"old man, grampa"
../kanji_images/kanji_耶.png,question mark
../kanji_images/kanji_野.png,"plains, field, rustic, civilian life"
../kanji_images/kanji_弥.png,"all the more, increasingly"
../kanji_images/kanji_矢.png,"dart, arrow"
../kanji_images/kanji_厄.png,"unlucky, misfortune, bad luck, disaster"
../kanji_images/kanji_役.png,"duty, war, campaign, drafted labor, office, service, role"
../kanji_images/kanji_約.png,"promise, approximately, shrink"
../kanji_images/kanji_薬.png,"medicine, chemical, enamel, gunpowder, benefit"
../kanji_images/kanji_訳.png,"translate, reason, circumstance, case"
../kanji_images/kanji_躍.png,"leap, dance, skip"
../kanji_images/kanji_靖.png,peaceful
../kanji_images/kanji_柳.png,willow
../kanji_images/kanji_薮.png,"thicket, bush, underbrush, grove"
../kanji_images/kanji_鑓.png,"spear, javelin, (kokuji)"
../kanji_images/kanji_愉.png,"pleasure, happy, rejoice"
../kanji_images/kanji_愈.png,"be superior, heal, more and more, increasingly, finally, beyond doubt"
../kanji_images/kanji_油.png,"oil, fat"
../kanji_images/kanji_癒.png,"healing, cure, quench (thirst), wreak"
../kanji_images/kanji_諭.png,"rebuke, admonish, charge, warn, persuade"
../kanji_images/kanji_輸.png,"transport, send, be inferior"
../kanji_images/kanji_唯.png,"solely, only, merely, simply"
../kanji_images/kanji_佑.png,"help, assist"
../kanji_images/kanji_優.png,"tenderness, excel, surpass, actor, superiority, gentleness"
../kanji_images/kanji_勇.png,"courage, cheer up, be in high spirits, bravery, heroism"
../kanji_images/kanji_友.png,friend
../kanji_images/kanji_宥.png,"soothe, calm, pacify"
../kanji_images/kanji_幽.png,"seclude, confine to a room, deep, profound, secluded, faint, dark, tranquil, calm"
../kanji_images/kanji_悠.png,"permanence, distant, long time, leisure"
../kanji_images/kanji_憂.png,"melancholy, grieve, lament, be anxious, sad, unhappy"
../kanji_images/kanji_揖.png,"bow with arms folded, come together, assemble"
../kanji_images/kanji_有.png,"possess, have, exist, happen, occur, approx"
../kanji_images/kanji_柚.png,citron
../kanji_images/kanji_湧.png,"boil, ferment, seethe, uproar, breed"
../kanji_images/kanji_涌.png,"boil, ferment, seethe, uproar, breed"
../kanji_images/kanji_猶.png,"furthermore, still, yet"
../kanji_images/kanji_猷.png,"plan, scheme, plot, way"
../kanji_images/kanji_由.png,"wherefore, a reason"
../kanji_images/kanji_祐.png,help
../kanji_images/kanji_裕.png,"abundant, rich, fertile"
../kanji_images/kanji_誘.png,"entice, lead, tempt, invite, ask, call for, seduce, allure"
../kanji_images/kanji_遊.png,play
../kanji_images/kanji_邑.png,"village, rural community, right village radical (no. 163)"
../kanji_images/kanji_郵.png,"mail, stagecoach stop"
../kanji_images/kanji_雄.png,"masculine, male, hero, leader, superiority, excellence"
../kanji_images/kanji_融.png,"dissolve, melt"
../kanji_images/kanji_夕.png,evening
../kanji_images/kanji_予.png,"beforehand, previous, myself, I"
../kanji_images/kanji_余.png,"too much, myself, surplus, other, remainder"
../kanji_images/kanji_与.png,"bestow, participate in, give, award, impart, provide, cause, gift, godsend"
../kanji_images/kanji_誉.png,"reputation, praise, honor, glory"
../kanji_images/kanji_輿.png,"palanquin, bier, public opinion, the earth"
../kanji_images/kanji_預.png,"deposit, custody, leave with, entrust to"
../kanji_images/kanji_傭.png,"employ, hire"
../kanji_images/kanji_幼.png,"infancy, childhood"
../kanji_images/kanji_妖.png,"attractive, bewitching, calamity"
../kanji_images/kanji_容.png,"contain, form, looks"
../kanji_images/kanji_庸.png,"commonplace, ordinary, employment"
../kanji_images/kanji_揚.png,"raise, elevate, hoist, praise, extol, fry in deep fat"
../kanji_images/kanji_揺.png,"swing, shake, sway, rock, tremble, vibrate"
../kanji_images/kanji_擁.png,"hug, embrace, possess, protect, lead"
../kanji_images/kanji_曜.png,weekday
../kanji_images/kanji_楊.png,willow
../kanji_images/kanji_様.png,"Esq., way, manner, situation, polite suffix"
../kanji_images/kanji_洋.png,"ocean, sea, foreign, Western style"
../kanji_images/kanji_溶.png,"melt, dissolve, thaw"
../kanji_images/kanji_熔.png,"fuse, melt"
../kanji_images/kanji_用.png,"utilize, business, service, use, employ"
../kanji_images/kanji_窯.png,"kiln, oven, furnace"
../kanji_images/kanji_羊.png,sheep
../kanji_images/kanji_耀.png,"shine, sparkle, gleam, twinkle"
../kanji_images/kanji_葉.png,"leaf, plane, lobe, needle, blade, spear, counter for flat things, fragment, piece"
../kanji_images/kanji_蓉.png,lotus
../kanji_images/kanji_要.png,"need, main point, essence, pivot, key to"
../kanji_images/kanji_謡.png,"song, sing, ballad, noh chanting"
../kanji_images/kanji_踊.png,"jump, dance, leap, skip"
../kanji_images/kanji_遥.png,"far off, distant, long ago"
../kanji_images/kanji_陽.png,"sunshine, yang principle, positive, male, heaven, daytime"
../kanji_images/kanji_養.png,"foster, bring up, rear, develop, nurture"
../kanji_images/kanji_慾.png,"covetousness, greed, passion, desire, craving"
../kanji_images/kanji_抑.png,"repress, well, now, in the first place, push, shove, press, seal, do in spite of"
../kanji_images/kanji_欲.png,"longing, covetousness, greed, passion, desire, craving"
../kanji_images/kanji_沃.png,fertility
../kanji_images/kanji_浴.png,"bathe, be favored with, bask in"
../kanji_images/kanji_翌.png,"the following, next"
../kanji_images/kanji_翼.png,"wing, plane, flank"
../kanji_images/kanji_淀.png,"pool, eddy"
../kanji_images/kanji_羅.png,"gauze, thin silk, Rome, arrange, spread out"
../kanji_images/kanji_螺.png,"small, edible, helical fresh-water mollusk"
../kanji_images/kanji_裸.png,"naked, nude, uncovered, partially clothed"
../kanji_images/kanji_来.png,"come, due, next, cause, become"
../kanji_images/kanji_莱.png,"goosefoot, pigweed"
../kanji_images/kanji_頼.png,"trust, request"
../kanji_images/kanji_雷.png,"thunder, lightning bolt"
../kanji_images/kanji_洛.png,"Kyoto, the capital"
../kanji_images/kanji_絡.png,"entwine, coil around, get caught in"
../kanji_images/kanji_落.png,"fall, drop, come down, village, hamlet"
../kanji_images/kanji_酪.png,"dairy products, whey, broth, fruit juice"
../kanji_images/kanji_乱.png,"riot, war, disorder, disturb"
../kanji_images/kanji_卵.png,"egg, ovum, spawn, roe"
../kanji_images/kanji_嵐.png,"storm, tempest"
../kanji_images/kanji_欄.png,"column, handrail, blank, space"
../kanji_images/kanji_濫.png,"excessive, overflow, spread out"
../kanji_images/kanji_藍.png,indigo
../kanji_images/kanji_蘭.png,"orchid, Holland"
../kanji_images/kanji_覧.png,"perusal, see"
../kanji_images/kanji_利.png,"profit, advantage, benefit"
../kanji_images/kanji_吏.png,"officer, an official"
../kanji_images/kanji_履.png,"perform, complete, footgear, shoes, boots, put on (the feet)"
../kanji_images/kanji_李.png,plum
../kanji_images/kanji_梨.png,pear tree
../kanji_images/kanji_理.png,"logic, arrangement, reason, justice, truth"
../kanji_images/kanji_璃.png,"glassy, lapis lazuli"
../kanji_images/kanji_痢.png,diarrhea
../kanji_images/kanji_裏.png,"back, amidst, in, reverse, inside, palm, sole, rear, lining, wrong side"
../kanji_images/kanji_裡.png,"reverse, inside, palm, sole, rear, lining, wrong side"
../kanji_images/kanji_里.png,"ri, village, parent's home, league"
../kanji_images/kanji_離.png,"detach, separation, disjoin, digress"
../kanji_images/kanji_陸.png,"land, six"
../kanji_images/kanji_律.png,"rhythm, law, regulation, gauge, control"
../kanji_images/kanji_率.png,"ratio, rate, proportion, %, factor, lead, spearhead, command"
../kanji_images/kanji_立.png,"stand up, rise, set up, erect"
../kanji_images/kanji_葎.png,"creepers, trailing plants, vines"
../kanji_images/kanji_掠.png,"pillage, rob, graze, skim, sweep over, cheat, hint"
../kanji_images/kanji_略.png,"abbreviation, omission, outline, shorten, capture, plunder"
../kanji_images/kanji_劉.png,"weapon of war, logging axe, kill en masse, peeling (paint off a wall, etc), sparse, faded"
../kanji_images/kanji_流.png,"current, a sink, flow, forfeit"
../kanji_images/kanji_溜.png,"collect, gather, be in arrears"
../kanji_images/kanji_琉.png,"precious stone, gem, lapis lazuli"
../kanji_images/kanji_留.png,"detain, fasten, halt, stop"
../kanji_images/kanji_硫.png,sulphur
../kanji_images/kanji_粒.png,"grains, drop, counter for tiny particles"
../kanji_images/kanji_隆.png,"hump, high, noble, prosperity"
../kanji_images/kanji_竜.png,"dragon, imperial"
../kanji_images/kanji_龍.png,"dragon, imperial"
../kanji_images/kanji_侶.png,"companion, follower"
../kanji_images/kanji_慮.png,"prudence, thought, concern, consider, deliberate, fear"
../kanji_images/kanji_旅.png,"trip, travel"
../kanji_images/kanji_虜.png,"captive, barbarian, low epithet for the enemy"
../kanji_images/kanji_了.png,"complete, finish"
../kanji_images/kanji_亮.png,"clear, help"
../kanji_images/kanji_僚.png,"colleague, official, companion"
../kanji_images/kanji_両.png,"both, old Japanese coin, counter for carriages (e.g., in a train), two"
../kanji_images/kanji_凌.png,"endure, keep (rain)out, stave off, tide over, defy, slight, surpass"
../kanji_images/kanji_寮.png,"dormitory, hostel, villa, tea pavillion"
../kanji_images/kanji_料.png,"fee, materials"
../kanji_images/kanji_梁.png,"weir, fish trap, beam, girder"
../kanji_images/kanji_涼.png,"refreshing, nice and cool"
../kanji_images/kanji_猟.png,"game-hunting, shooting, game, bag"
../kanji_images/kanji_療.png,"heal, cure"
../kanji_images/kanji_瞭.png,clear
../kanji_images/kanji_稜.png,"angle, edge, corner, power, majesty"
../kanji_images/kanji_糧.png,"provisions, food, bread"
../kanji_images/kanji_良.png,"good, pleasing, skilled"
../kanji_images/kanji_諒.png,"fact, reality, understand, appreciate"
../kanji_images/kanji_遼.png,distant
../kanji_images/kanji_量.png,"quantity, measure, weight, amount, consider, estimate, surmise"
../kanji_images/kanji_陵.png,"mausoleum, imperial tomb, mound, hill"
../kanji_images/kanji_領.png,"jurisdiction, dominion, territory, fief, reign"
../kanji_images/kanji_力.png,"power, strength, strong, strain, bear up, exert"
../kanji_images/kanji_緑.png,green
../kanji_images/kanji_倫.png,"ethics, companion"
../kanji_images/kanji_厘.png,"rin, 1/10 sen, 1/10 bu"
../kanji_images/kanji_林.png,"grove, forest"
../kanji_images/kanji_淋.png,"lonely, deserted"
../kanji_images/kanji_燐.png,phosphorus
../kanji_images/kanji_琳.png,"jewel, tinkling of jewelry"
../kanji_images/kanji_臨.png,"look to, face, meet, confront, attend, call on"
../kanji_images/kanji_輪.png,"wheel, ring, circle, link, loop, counter for wheels and flowers"
../kanji_images/kanji_隣.png,neighboring
../kanji_images/kanji_鱗.png,scales (fish)
../kanji_images/kanji_麟.png,"Chinese unicorn, genius, giraffe, bright, shining"
../kanji_images/kanji_瑠.png,lapis lazuli
../kanji_images/kanji_塁.png,"bases, fort, rampart, walls, base(ball)"
../kanji_images/kanji_涙.png,"tears, sympathy"
../kanji_images/kanji_累.png,"accumulate, involvement, trouble, tie up, continually"
../kanji_images/kanji_類.png,"sort, kind, variety, class, genus"
../kanji_images/kanji_令.png,"orders, laws, command, decree, good"
../kanji_images/kanji_伶.png,actor
../kanji_images/kanji_例.png,"example, custom, usage, precedent"
../kanji_images/kanji_冷.png,"cool, cold (beer, person), chill"
../kanji_images/kanji_励.png,"encourage, be diligent, inspire"
../kanji_images/kanji_嶺.png,"peak, summit"
../kanji_images/kanji_怜.png,wise
../kanji_images/kanji_玲.png,sound of jewels
../kanji_images/kanji_礼.png,"salute, bow, ceremony, thanks, remuneration"
../kanji_images/kanji_苓.png,"plant, herb, mushroom"
../kanji_images/kanji_鈴.png,"small bell, buzzer"
../kanji_images/kanji_隷.png,"slave, servant, prisoner, criminal, follower"
../kanji_images/kanji_零.png,"zero, spill, overflow, nothing, cipher"
../kanji_images/kanji_霊.png,"spirits, soul"
../kanji_images/kanji_麗.png,"lovely, beautiful, graceful, resplendent"
../kanji_images/kanji_齢.png,age
../kanji_images/kanji_暦.png,"calendar, almanac"
../kanji_images/kanji_歴.png,"curriculum, continuation, passage of time"
../kanji_images/kanji_列.png,"file, row, rank, tier, column"
../kanji_images/kanji_劣.png,"inferiority, be inferior to, be worse"
../kanji_images/kanji_烈.png,"ardent, violent, vehement, furious, severe, extreme"
../kanji_images/kanji_裂.png,"split, rend, tear"
../kanji_images/kanji_廉.png,"bargain, reason, charge, suspicion, point, account, purity, honest, low price, cheap, rested, contented, peaceful"
../kanji_images/kanji_恋.png,"romance, in love, yearn for, miss, darling"
../kanji_images/kanji_憐.png,"pity, have mercy, sympathise, compassion"
../kanji_images/kanji_漣.png,ripples
../kanji_images/kanji_煉.png,"refine metals, kneading over fire"
../kanji_images/kanji_簾.png,"bamboo screen, rattan blind"
../kanji_images/kanji_練.png,"practice, gloss, train, drill, polish, refine"
../kanji_images/kanji_聯.png,"party, gang, clique"
../kanji_images/kanji_蓮.png,lotus
../kanji_images/kanji_連.png,"take along, lead, join, connect, party, gang, clique"
../kanji_images/kanji_錬.png,"tempering, refine, drill, train, polish"
../kanji_images/kanji_呂.png,"spine, backbone"
../kanji_images/kanji_魯.png,"foolish, Russia"
../kanji_images/kanji_櫓.png,"oar, tower"
../kanji_images/kanji_炉.png,"hearth, furnace, kiln, reactor"
../kanji_images/kanji_賂.png,bribe
../kanji_images/kanji_路.png,"path, route, road, distance"
../kanji_images/kanji_露.png,"dew, tears, expose, Russia"
../kanji_images/kanji_労.png,"labor, thank for, reward for, toil, trouble"
../kanji_images/kanji_婁.png,"frequently, tie"
../kanji_images/kanji_廊.png,"corridor, hall, tower"
../kanji_images/kanji_弄.png,"play with, tamper, trifle with"
../kanji_images/kanji_朗.png,"melodious, clear, bright, serene, cheerful"
../kanji_images/kanji_楼.png,"watchtower, lookout, high building"
../kanji_images/kanji_榔.png,betel palm tree
../kanji_images/kanji_浪.png,"wandering, waves, billows, reckless, unrestrained"
../kanji_images/kanji_漏.png,"leak, escape, time"
../kanji_images/kanji_牢.png,"prison, jail, hardness"
../kanji_images/kanji_狼.png,wolf
../kanji_images/kanji_篭.png,"seclude oneself, cage, coop, implied"
../kanji_images/kanji_老.png,"old man, old age, grow old"
../kanji_images/kanji_聾.png,"deafness, deaf person, deafen"
../kanji_images/kanji_蝋.png,wax
../kanji_images/kanji_郎.png,"son, counter for sons"
../kanji_images/kanji_六.png,six
../kanji_images/kanji_麓.png,foot of a mountain
../kanji_images/kanji_禄.png,"fief, allowance, pension, grant, happiness"
../kanji_images/kanji_肋.png,rib
../kanji_images/kanji_録.png,record
../kanji_images/kanji_論.png,"argument, discourse"
../kanji_images/kanji_倭.png,"Yamato, ancient Japan"
../kanji_images/kanji_和.png,"harmony, Japanese style, peace, soften, Japan"
../kanji_images/kanji_話.png,"tale, talk"
../kanji_images/kanji_歪.png,"warp, bend, strained, distort"
../kanji_images/kanji_賄.png,"bribe, board, supply, finance"
../kanji_images/kanji_脇.png,"armpit, the other way, another place, flank, supporting role"
../kanji_images/kanji_惑.png,"beguile, delusion, perplexity"
../kanji_images/kanji_枠.png,"frame, framework, spindle, spool, bounding-box, (kokuji)"
../kanji_images/kanji_鷲.png,eagle
../kanji_images/kanji_亙.png,"range, reach, extend, cover"
../kanji_images/kanji_亘.png,"span, range, extend over"
../kanji_images/kanji_鰐.png,"alligator, crocodile"
../kanji_images/kanji_詫.png,apologize
../kanji_images/kanji_藁.png,straw
../kanji_images/kanji_蕨.png,"bracken, fernbrake"
../kanji_images/kanji_椀.png,wooden or lacquered bowl
../kanji_images/kanji_湾.png,"gulf, bay, inlet"
../kanji_images/kanji_碗.png,"porcelain bowl, tea cup"
../kanji_images/kanji_腕.png,"arm, ability, talent"
../kanji_images/kanji_弌.png,one
../kanji_images/kanji_丐.png,"beggar, beg, give"
../kanji_images/kanji_丕.png,"large, great, grand, glorious, distinguished"
../kanji_images/kanji_个.png,"counter for articles, individual"
../kanji_images/kanji_丱.png,"saguaro-like kanji, horn-shaped locks of hair, young, tender"
../kanji_images/kanji_丶.png,"dot, tick or dot radical (no. 3)"
../kanji_images/kanji_丼.png,"bowl, bowl of food"
../kanji_images/kanji_丿.png,katakana no radical (no. 4)
../kanji_images/kanji_乂.png,"mow, cut grass, subdue"
../kanji_images/kanji_乖.png,"oppose, disobey"
../kanji_images/kanji_乘.png,"power, multiplication, record, counter for vehicles"
../kanji_images/kanji_亂.png,"war, disorder, riot, disturb"
../kanji_images/kanji_亅.png,"feathered stick, barb radical (no. 6)"
../kanji_images/kanji_豫.png,"relaxed, comfortable, at ease"
../kanji_images/kanji_亊.png,"affair, matter, business, to serve, accident, incident"
../kanji_images/kanji_舒.png,"stretch, loosen, open, relax, mention"
../kanji_images/kanji_弍.png,two
../kanji_images/kanji_于.png,"going, from"
../kanji_images/kanji_亞.png,"rank, follow"
../kanji_images/kanji_亟.png,"fast, quick, sudden"
../kanji_images/kanji_亠.png,kettle lid radical (no. 8)
../kanji_images/kanji_亢.png,high spirits
../kanji_images/kanji_亰.png,capital city
../kanji_images/kanji_亳.png,an ancient Chinese capital
../kanji_images/kanji_亶.png,"truly, wholly, cordial"
../kanji_images/kanji_从.png,two people
../kanji_images/kanji_仍.png,"therefore, consequently"
../kanji_images/kanji_仄.png,"be seen dimly, suggest, intimate, faint, stupid, hint"
../kanji_images/kanji_仆.png,"fall, lie down, bend"
../kanji_images/kanji_仂.png,"surplus or excess, remainder"
../kanji_images/kanji_仗.png,"cane, stick"
../kanji_images/kanji_仞.png,fathom
../kanji_images/kanji_仭.png,fathom
../kanji_images/kanji_仟.png,thousand
../kanji_images/kanji_价.png,man with shellfish kanji
../kanji_images/kanji_伉.png,"same kind, compare with"
../kanji_images/kanji_佚.png,"lost, hide, peace, mistake, beautiful, in turn"
../kanji_images/kanji_估.png,"price, business, selling"
../kanji_images/kanji_佛.png,France
../kanji_images/kanji_佝.png,"foolish, stooped over"
../kanji_images/kanji_佗.png,"proud, lonely"
../kanji_images/kanji_佇.png,"stop, linger, appearance, figure, bearing"
../kanji_images/kanji_佶.png,"healthy, correct"
../kanji_images/kanji_侈.png,"luxury, pride"
../kanji_images/kanji_侏.png,"actor, supporting post"
../kanji_images/kanji_侘.png,"proud, lonely"
../kanji_images/kanji_佻.png,frivolity
../kanji_images/kanji_佩.png,"wear, put on (a sword)"
../kanji_images/kanji_佰.png,"hundred, leader of 100 men, east-west path between paddies"
../kanji_images/kanji_侑.png,urge to eat
../kanji_images/kanji_佯.png,"pretend, feign, false, deceitful"
../kanji_images/kanji_來.png,"come, due, next, cause, become"
../kanji_images/kanji_侖.png,"think, be methodical"
../kanji_images/kanji_儘.png,"as it is, because"
../kanji_images/kanji_俔.png,"compare, spy on"
../kanji_images/kanji_俟.png,"wait, depend on"
../kanji_images/kanji_俎.png,"altar of sacrifice, chopping board"
../kanji_images/kanji_俘.png,captive
../kanji_images/kanji_俛.png,"look down, diligent"
../kanji_images/kanji_俑.png,effigy
../kanji_images/kanji_俚.png,"rustic, ill mannered"
../kanji_images/kanji_俐.png,clever
../kanji_images/kanji_俤.png,"visage, face, trace, shadow, memory, (kokuji)"
../kanji_images/kanji_俥.png,"jinricksha, rickshaw, (kokuji)"
../kanji_images/kanji_倚.png,"lean on, rest against"
../kanji_images/kanji_倨.png,"pride, squatting with legs outstretched"
../kanji_images/kanji_倔.png,stubborn
../kanji_images/kanji_倪.png,stare
../kanji_images/kanji_倥.png,"boorish, urgent"
../kanji_images/kanji_倅.png,"son, my son"
../kanji_images/kanji_伜.png,"son, my son"
../kanji_images/kanji_俶.png,"beginning, good, excel"
../kanji_images/kanji_倡.png,"prostitute, actor"
../kanji_images/kanji_倩.png,"carefully, attentively, profoundly"
../kanji_images/kanji_倬.png,"large, clear, remarkable"
../kanji_images/kanji_俾.png,tutor
../kanji_images/kanji_俯.png,"bend down, lie prostrate"
../kanji_images/kanji_們.png,plural suffix
../kanji_images/kanji_倆.png,skill
../kanji_images/kanji_偃.png,"dam, weir"
../kanji_images/kanji_假.png,"temporary, interim, assumed (name), informal"
../kanji_images/kanji_會.png,"meet, party, association, interview, join"
../kanji_images/kanji_偕.png,together
